loan_id,due_date,amount_due,amount_paid,payment_date
LN1183,2023-04-01,6999,6999,2023-04-06
LN1183,2023-05-01,6674,6674,2023-05-01
LN1183,2023-05-31,5513,0,
LN1183,2023-06-30,6906,0,
LN1183,2023-07-30,6992,6992,2023-07-31
LN1183,2023-08-29,7422,7422,2023-08-29
LN1183,2023-09-28,5334,5334,2023-09-28
LN1183,2023-10-28,3827,0,
LN1183,2023-11-27,4375,4375,2023-12-02
LN1183,2023-12-27,6586,6586,2023-12-27
LN1183,2024-01-26,4347,0,
LN1183,2024-02-25,6300,0,
LN1183,2024-03-26,2039,0,
LN1183,2024-04-25,5275,5275,2024-04-30
LN1183,2024-05-25,3842,3842,2024-05-30
LN1183,2024-06-24,5363,0,
LN1183,2024-07-24,1989,1989,2024-07-24
LN1183,2024-08-23,3024,0,
LN1183,2024-09-22,7252,0,
LN1183,2024-10-22,5719,5719,2024-10-22
LN1183,2024-11-21,7961,7961,2024-11-22
LN1184,2023-01-01,2242,0,
LN1184,2023-01-31,5734,5734,2023-01-31
LN1184,2023-03-02,5632,0,
LN1184,2023-04-01,5204,5204,2023-04-06
LN1184,2023-05-01,7612,0,
LN1184,2023-05-31,5434,5434,2023-06-05
LN1184,2023-06-30,2621,2621,2023-06-30
LN1184,2023-07-30,7078,7078,2023-08-04
LN1184,2023-08-29,6866,6866,2023-09-03
LN1184,2023-09-28,5873,0,
LN1184,2023-10-28,2788,2788,2023-10-28
LN1184,2023-11-27,1730,0,
LN1185,2023-01-01,2888,0,
LN1185,2023-01-31,1587,1587,2023-02-01
LN1185,2023-03-02,4521,0,
LN1185,2023-04-01,7422,7422,2023-04-06
LN1185,2023-05-01,3036,0,
LN1185,2023-05-31,7306,7306,2023-06-05
LN1185,2023-06-30,1938,0,
LN1185,2023-07-30,2670,2670,2023-08-04
LN1185,2023-08-29,2854,2854,2023-08-30
LN1185,2023-09-28,7240,7240,2023-09-29
LN1185,2023-10-28,2920,2920,2023-11-02
LN1185,2023-11-27,3946,3946,2023-11-28
LN1185,2023-12-27,4550,4550,2023-12-27
LN1185,2024-01-26,4282,0,
LN1185,2024-02-25,6825,0,
LN1185,2024-03-26,1538,0,
LN1185,2024-04-25,2416,0,
LN1185,2024-05-25,6265,6265,2024-05-30
LN1185,2024-06-24,5076,5076,2024-06-25
LN1185,2024-07-24,6075,6075,2024-07-29
LN1185,2024-08-23,2781,2781,2024-08-23
LN1185,2024-09-22,4734,0,
LN1185,2024-10-22,1605,1605,2024-10-27
LN1185,2024-11-21,4284,4284,2024-11-22
LN1186,2023-01-01,2311,0,
LN1186,2023-01-31,7622,7622,2023-02-05
LN1186,2023-03-02,2570,2570,2023-03-07
LN1186,2023-04-01,5654,5654,2023-04-02
LN1186,2023-05-01,2768,0,
LN1186,2023-05-31,5183,5183,2023-05-31
LN1186,2023-06-30,7909,7909,2023-07-01
LN1186,2023-07-30,7080,7080,2023-08-04
LN1186,2023-08-29,3156,3156,2023-08-29
LN1186,2023-09-28,2514,2514,2023-09-29
LN1186,2023-10-28,5937,5937,2023-10-28
LN1186,2023-11-27,5987,5987,2023-12-02
LN1186,2023-12-27,5795,5795,2023-12-27
LN1186,2024-01-26,6890,6890,2024-01-26
LN1186,2024-02-25,4390,0,
LN1186,2024-03-26,2068,2068,2024-03-26
LN1186,2024-04-25,4124,4124,2024-04-25
LN1186,2024-05-25,5972,5972,2024-05-30
LN1186,2024-06-24,4059,4059,2024-06-25
LN1186,2024-07-24,7716,7716,2024-07-24
LN1186,2024-08-23,7351,0,
LN1186,2024-09-22,2748,2748,2024-09-27
LN1186,2024-10-22,7046,7046,2024-10-22
LN1186,2024-11-21,5034,5034,2024-11-21
LN1186,2024-12-21,6425,6425,2024-12-21
LN1186,2025-01-20,1642,1642,2025-01-25
LN1186,2025-02-19,2683,2683,2025-02-19
LN1186,2025-03-21,6764,6764,2025-03-22
LN1186,2025-04-20,2766,2766,2025-04-21
LN1186,2025-05-20,3884,0,
LN1186,2025-06-19,3118,0,
LN1186,2025-07-19,3826,3826,2025-07-20
LN1186,2025-08-18,6256,6256,2025-08-19
LN1186,2025-09-17,7458,0,
LN1186,2025-10-17,3772,0,
LN1186,2025-11-16,3724,3724,2025-11-21
LN1187,2023-01-01,3402,3402,2023-01-06
LN1187,2023-01-31,3484,0,
LN1187,2023-03-02,6149,6149,2023-03-07
LN1187,2023-04-01,3810,3810,2023-04-06
LN1187,2023-05-01,7304,7304,2023-05-01
LN1187,2023-05-31,6282,0,
LN1187,2023-06-30,6686,6686,2023-07-05
LN1187,2023-07-30,6097,6097,2023-08-04
LN1187,2023-08-29,3209,3209,2023-09-03
LN1187,2023-09-28,7485,7485,2023-09-29
LN1187,2023-10-28,1676,1676,2023-10-28
LN1187,2023-11-27,7131,7131,2023-11-28
LN1188,2023-01-01,1704,0,
LN1188,2023-01-31,3266,3266,2023-01-31
LN1188,2023-03-02,6836,0,
LN1188,2023-04-01,2922,0,
LN1188,2023-05-01,7005,0,
LN1188,2023-05-31,5488,5488,2023-06-05
LN1188,2023-06-30,6179,6179,2023-07-01
LN1188,2023-07-30,3526,3526,2023-07-31
LN1188,2023-08-29,7362,7362,2023-08-30
LN1188,2023-09-28,7323,0,
LN1188,2023-10-28,4087,0,
LN1188,2023-11-27,7117,7117,2023-11-27
LN1188,2023-12-27,5376,0,
LN1188,2024-01-26,4923,4923,2024-01-26
LN1188,2024-02-25,6256,0,
LN1188,2024-03-26,5880,0,
LN1188,2024-04-25,1610,1610,2024-04-30
LN1188,2024-05-25,5274,0,
LN1188,2024-06-24,7161,7161,2024-06-25
LN1188,2024-07-24,4610,0,
LN1188,2024-08-23,7804,0,
LN1188,2024-09-22,2913,0,
LN1188,2024-10-22,6549,0,
LN1188,2024-11-21,5370,5370,2024-11-22
LN1188,2024-12-21,2575,0,
LN1188,2025-01-20,2987,2987,2025-01-25
LN1188,2025-02-19,6874,0,
LN1188,2025-03-21,7019,7019,2025-03-26
LN1188,2025-04-20,6112,6112,2025-04-25
LN1188,2025-05-20,5410,5410,2025-05-21
LN1188,2025-06-19,5278,5278,2025-06-24
LN1188,2025-07-19,4539,4539,2025-07-24
LN1188,2025-08-18,7620,7620,2025-08-19
LN1188,2025-09-17,6927,0,
LN1188,2025-10-17,5024,0,
LN1188,2025-11-16,1612,1612,2025-11-17
LN1189,2023-01-01,5518,5518,2023-01-06
LN1189,2023-01-31,4147,4147,2023-02-05
LN1189,2023-03-02,6780,0,
LN1189,2023-04-01,7059,0,
LN1189,2023-05-01,3999,3999,2023-05-06
LN1189,2023-05-31,6130,0,
LN1189,2023-06-30,1838,1838,2023-07-01
LN1189,2023-07-30,4742,0,
LN1189,2023-08-29,5408,0,
LN1189,2023-09-28,4701,4701,2023-10-03
LN1189,2023-10-28,1510,1510,2023-11-02
LN1189,2023-11-27,4628,4628,2023-11-27
LN1190,2023-01-01,6235,6235,2023-01-02
LN1190,2023-01-31,5200,5200,2023-02-05
LN1190,2023-03-02,3779,3779,2023-03-03
LN1190,2023-04-01,4231,0,
LN1190,2023-05-01,2810,2810,2023-05-02
LN1190,2023-05-31,2838,0,
LN1190,2023-06-30,6639,6639,2023-06-30
LN1190,2023-07-30,3317,3317,2023-07-31
LN1190,2023-08-29,7745,7745,2023-09-03
LN1190,2023-09-28,1783,0,
LN1190,2023-10-28,2638,0,
LN1190,2023-11-27,7247,7247,2023-12-02
LN1190,2023-12-27,6981,6981,2023-12-27
LN1190,2024-01-26,1513,1513,2024-01-26
LN1190,2024-02-25,4462,0,
LN1190,2024-03-26,7296,7296,2024-03-27
LN1190,2024-04-25,3556,0,
LN1190,2024-05-25,6525,0,
LN1190,2024-06-24,7206,7206,2024-06-25
LN1190,2024-07-24,6309,6309,2024-07-29
LN1190,2024-08-23,3596,3596,2024-08-28
LN1190,2024-09-22,3434,0,
LN1190,2024-10-22,7739,7739,2024-10-27
LN1190,2024-11-21,4005,4005,2024-11-26
LN1190,2024-12-21,5729,0,
LN1190,2025-01-20,6719,0,
LN1190,2025-02-19,7939,7939,2025-02-24
LN1190,2025-03-21,5631,5631,2025-03-26
LN1190,2025-04-20,3624,3624,2025-04-20
LN1190,2025-05-20,7411,7411,2025-05-25
LN1190,2025-06-19,7243,7243,2025-06-24
LN1190,2025-07-19,7483,7483,2025-07-24
LN1190,2025-08-18,7405,0,
LN1190,2025-09-17,3095,3095,2025-09-18
LN1190,2025-10-17,6337,6337,2025-10-18
LN1190,2025-11-16,2311,0,
LN1191,2023-01-01,1561,0,
LN1191,2023-01-31,4452,4452,2023-02-01
LN1191,2023-03-02,6515,0,
LN1191,2023-04-01,5912,0,
LN1191,2023-05-01,6281,6281,2023-05-01
LN1191,2023-05-31,4116,4116,2023-05-31
LN1191,2023-06-30,3084,3084,2023-07-01
LN1191,2023-07-30,5147,0,
LN1191,2023-08-29,5041,0,
LN1191,2023-09-28,2477,2477,2023-09-29
LN1191,2023-10-28,3291,3291,2023-10-28
LN1191,2023-11-27,5505,0,
LN1191,2023-12-27,1507,0,
LN1191,2024-01-26,6683,0,
LN1191,2024-02-25,5416,5416,2024-02-26
LN1191,2024-03-26,6943,0,
LN1191,2024-04-25,2417,0,
LN1191,2024-05-25,6082,6082,2024-05-30
LN1191,2024-06-24,7428,0,
LN1191,2024-07-24,5592,0,
LN1191,2024-08-23,3088,3088,2024-08-24
LN1191,2024-09-22,2596,2596,2024-09-22
LN1191,2024-10-22,2550,2550,2024-10-23
LN1191,2024-11-21,7163,7163,2024-11-21
LN1191,2024-12-21,6437,0,
LN1191,2025-01-20,7777,7777,2025-01-25
LN1191,2025-02-19,4141,4141,2025-02-24
LN1191,2025-03-21,6325,6325,2025-03-26
LN1191,2025-04-20,2856,2856,2025-04-20
LN1191,2025-05-20,7807,0,
LN1191,2025-06-19,3451,0,
LN1191,2025-07-19,4397,4397,2025-07-24
LN1191,2025-08-18,5469,0,
LN1191,2025-09-17,2549,0,
LN1191,2025-10-17,5750,0,
LN1191,2025-11-16,3765,0,
LN1192,2023-01-01,6014,0,
LN1192,2023-01-31,4904,0,
LN1192,2023-03-02,3691,3691,2023-03-07
LN1192,2023-04-01,4547,0,
LN1192,2023-05-01,5919,5919,2023-05-02
LN1192,2023-05-31,6656,0,
LN1192,2023-06-30,4768,4768,2023-07-05
LN1192,2023-07-30,3358,3358,2023-08-04
LN1192,2023-08-29,7645,7645,2023-08-30
LN1192,2023-09-28,3780,3780,2023-09-28
LN1192,2023-10-28,6493,0,
LN1192,2023-11-27,6189,6189,2023-11-27
LN1192,2023-12-27,7284,0,
LN1192,2024-01-26,7735,0,
LN1192,2024-02-25,2999,2999,2024-03-01
LN1192,2024-03-26,7406,7406,2024-03-26
LN1192,2024-04-25,3757,3757,2024-04-25
LN1192,2024-05-25,2831,2831,2024-05-26
LN1192,2024-06-24,3296,3296,2024-06-24
LN1192,2024-07-24,1844,0,
LN1192,2024-08-23,4171,0,
LN1192,2024-09-22,2692,2692,2024-09-22
LN1192,2024-10-22,5037,0,
LN1192,2024-11-21,6287,0,
LN1192,2024-12-21,5067,5067,2024-12-21
LN1192,2025-01-20,5316,0,
LN1192,2025-02-19,3535,0,
LN1192,2025-03-21,4469,4469,2025-03-26
LN1192,2025-04-20,7764,7764,2025-04-25
LN1192,2025-05-20,6443,0,
LN1192,2025-06-19,3734,0,
LN1192,2025-07-19,6744,0,
LN1192,2025-08-18,7872,7872,2025-08-18
LN1192,2025-09-17,6678,6678,2025-09-17
LN1192,2025-10-17,4532,0,
LN1192,2025-11-16,6586,6586,2025-11-21
LN1193,2023-01-01,7953,0,
LN1193,2023-01-31,4895,0,
LN1193,2023-03-02,2105,2105,2023-03-02
LN1193,2023-04-01,7565,7565,2023-04-01
LN1193,2023-05-01,4619,4619,2023-05-02
LN1193,2023-05-31,5238,5238,2023-06-01
LN1193,2023-06-30,1515,0,
LN1193,2023-07-30,7232,0,
LN1193,2023-08-29,7146,0,
LN1193,2023-09-28,3590,3590,2023-09-28
LN1193,2023-10-28,7864,7864,2023-10-28
LN1193,2023-11-27,7851,0,
LN1194,2023-01-01,7883,7883,2023-01-01
LN1194,2023-01-31,3147,3147,2023-02-01
LN1194,2023-03-02,5682,0,
LN1194,2023-04-01,4752,4752,2023-04-02
LN1194,2023-05-01,3771,3771,2023-05-06
LN1194,2023-05-31,1759,1759,2023-06-01
LN1194,2023-06-30,2199,2199,2023-07-01
LN1194,2023-07-30,4332,4332,2023-07-31
LN1194,2023-08-29,2904,2904,2023-08-29
LN1194,2023-09-28,2551,2551,2023-09-29
LN1194,2023-10-28,1513,1513,2023-11-02
LN1194,2023-11-27,4497,0,
LN1194,2023-12-27,3696,3696,2024-01-01
LN1194,2024-01-26,3773,3773,2024-01-26
LN1194,2024-02-25,5794,5794,2024-02-25
LN1194,2024-03-26,5168,5168,2024-03-27
LN1194,2024-04-25,7623,0,
LN1194,2024-05-25,4830,4830,2024-05-26
LN1194,2024-06-24,6641,6641,2024-06-29
LN1194,2024-07-24,5878,5878,2024-07-29
LN1194,2024-08-23,3692,3692,2024-08-24
LN1194,2024-09-22,4001,0,
LN1194,2024-10-22,1992,1992,2024-10-22
LN1194,2024-11-21,6113,0,
LN1194,2024-12-21,4930,0,
LN1194,2025-01-20,7721,0,
LN1194,2025-02-19,5442,0,
LN1194,2025-03-21,4593,4593,2025-03-22
LN1194,2025-04-20,1594,0,
LN1194,2025-05-20,6475,0,
LN1194,2025-06-19,4084,0,
LN1194,2025-07-19,7843,7843,2025-07-19
LN1194,2025-08-18,6776,0,
LN1194,2025-09-17,3642,0,
LN1194,2025-10-17,2155,2155,2025-10-17
LN1194,2025-11-16,2696,0,
LN1195,2023-01-01,4335,0,
LN1195,2023-01-31,6734,6734,2023-02-05
LN1195,2023-03-02,7612,7612,2023-03-02
LN1195,2023-04-01,6273,6273,2023-04-01
LN1195,2023-05-01,4927,4927,2023-05-01
LN1195,2023-05-31,1612,0,
LN1195,2023-06-30,7492,0,
LN1195,2023-07-30,7385,7385,2023-07-30
LN1195,2023-08-29,4302,0,
LN1195,2023-09-28,6685,6685,2023-09-28
LN1195,2023-10-28,2356,2356,2023-10-28
LN1195,2023-11-27,5665,5665,2023-11-27
LN1195,2023-12-27,6397,6397,2024-01-01
LN1195,2024-01-26,3813,3813,2024-01-26
LN1195,2024-02-25,5971,5971,2024-02-25
LN1195,2024-03-26,1928,1928,2024-03-27
LN1195,2024-04-25,1932,0,
LN1195,2024-05-25,4590,4590,2024-05-26
LN1195,2024-06-24,2103,2103,2024-06-24
LN1195,2024-07-24,5344,0,
LN1195,2024-08-23,4671,4671,2024-08-23
LN1195,2024-09-22,3252,3252,2024-09-27
LN1195,2024-10-22,1544,1544,2024-10-22
LN1195,2024-11-21,5439,5439,2024-11-21
LN1196,2023-01-01,6251,6251,2023-01-06
LN1196,2023-01-31,7588,7588,2023-02-05
LN1196,2023-03-02,1812,0,
LN1196,2023-04-01,5548,0,
LN1196,2023-05-01,2821,2821,2023-05-02
LN1196,2023-05-31,4734,4734,2023-06-01
LN1196,2023-06-30,6053,0,
LN1196,2023-07-30,2801,0,
LN1196,2023-08-29,2916,2916,2023-09-03
LN1196,2023-09-28,3705,0,
LN1196,2023-10-28,4571,4571,2023-10-29
LN1196,2023-11-27,2858,0,
LN1196,2023-12-27,5962,5962,2023-12-28
LN1196,2024-01-26,6846,6846,2024-01-27
LN1196,2024-02-25,1816,0,
LN1196,2024-03-26,7028,0,
LN1196,2024-04-25,7653,0,
LN1196,2024-05-25,3118,0,
LN1196,2024-06-24,7650,7650,2024-06-29
LN1196,2024-07-24,5274,0,
LN1196,2024-08-23,2695,2695,2024-08-24
LN1196,2024-09-22,1906,0,
LN1196,2024-10-22,7079,7079,2024-10-23
LN1196,2024-11-21,4002,4002,2024-11-21
LN1196,2024-12-21,4081,0,
LN1196,2025-01-20,5767,5767,2025-01-21
LN1196,2025-02-19,4703,4703,2025-02-20
LN1196,2025-03-21,3752,0,
LN1196,2025-04-20,4909,4909,2025-04-25
LN1196,2025-05-20,4830,4830,2025-05-25
LN1196,2025-06-19,3774,3774,2025-06-24
LN1196,2025-07-19,3944,0,
LN1196,2025-08-18,5288,5288,2025-08-23
LN1196,2025-09-17,2352,2352,2025-09-22
LN1196,2025-10-17,4199,4199,2025-10-18
LN1196,2025-11-16,1593,0,
LN1197,2023-01-01,4340,4340,2023-01-01
LN1197,2023-01-31,5210,0,
LN1197,2023-03-02,3929,3929,2023-03-03
LN1197,2023-04-01,1952,1952,2023-04-02
LN1197,2023-05-01,3276,0,
LN1197,2023-05-31,2164,0,
LN1197,2023-06-30,5034,5034,2023-06-30
LN1197,2023-07-30,2241,2241,2023-08-04
LN1197,2023-08-29,7910,0,
LN1197,2023-09-28,1573,0,
LN1197,2023-10-28,5674,0,
LN1197,2023-11-27,2788,2788,2023-11-28
LN1198,2023-01-01,3353,0,
LN1198,2023-01-31,3820,3820,2023-02-01
LN1198,2023-03-02,5009,5009,2023-03-02
LN1198,2023-04-01,5899,5899,2023-04-01
LN1198,2023-05-01,6301,6301,2023-05-06
LN1198,2023-05-31,4628,4628,2023-05-31
LN1198,2023-06-30,3676,0,
LN1198,2023-07-30,3467,0,
LN1198,2023-08-29,4009,0,
LN1198,2023-09-28,7111,7111,2023-09-28
LN1198,2023-10-28,2483,2483,2023-10-28
LN1198,2023-11-27,2976,0,
LN1199,2023-01-01,3901,3901,2023-01-02
LN1199,2023-01-31,2983,2983,2023-01-31
LN1199,2023-03-02,2940,2940,2023-03-03
LN1199,2023-04-01,5139,0,
LN1199,2023-05-01,2411,2411,2023-05-02
LN1199,2023-05-31,6381,6381,2023-06-05
LN1199,2023-06-30,6442,0,
LN1199,2023-07-30,6097,0,
LN1199,2023-08-29,3896,0,
LN1199,2023-09-28,5769,0,
LN1199,2023-10-28,2246,2246,2023-10-29
LN1199,2023-11-27,5180,5180,2023-11-28
LN1199,2023-12-27,6259,0,
LN1199,2024-01-26,3054,0,
LN1199,2024-02-25,7820,7820,2024-02-26
LN1199,2024-03-26,3021,3021,2024-03-31
LN1199,2024-04-25,6103,6103,2024-04-25
LN1199,2024-05-25,6901,6901,2024-05-25
LN1199,2024-06-24,1848,0,
LN1199,2024-07-24,3749,3749,2024-07-24
LN1199,2024-08-23,2020,2020,2024-08-23
LN1199,2024-09-22,1830,1830,2024-09-27
LN1199,2024-10-22,7458,0,
LN1199,2024-11-21,2023,2023,2024-11-22
